user_id,event_type,event_time,event_params
398833,funnel_start,2024-02-17T20:38:20,"{""funnel_type"": ""fasting""}"
398833,profile_start,2024-02-17T20:38:32,{}
398833,email_submit,2024-02-17T20:39:00,{}
398796,paywall_show,2024-02-17T20:45:01,{}
398833,paywall_show,2024-02-17T20:54:11,{}
399082,funnel_start,2024-02-17T21:09:22,"{""funnel_type"": ""activity""}"
399082,profile_start,2024-02-17T21:09:28,{}
399082,email_submit,2024-02-17T21:09:51,{}
399082,paywall_show,2024-02-17T21:15:21,{}
399196,funnel_start,2024-02-17T21:23:07,"{""funnel_type"": ""fasting""}"
399337,funnel_start,2024-02-17T21:42:09,"{""funnel_type"": ""activity""}"
399340,funnel_start,2024-02-17T21:42:29,"{""funnel_type"": ""activity""}"
399340,profile_start,2024-02-17T21:42:35,{}
399397,funnel_start,2024-02-17T21:50:50,"{""funnel_type"": ""fasting""}"
399397,profile_start,2024-02-17T21:51:01,{}
399397,email_submit,2024-02-17T21:51:20,{}
399397,paywall_show,2024-02-17T21:55:05,{}
399630,funnel_start,2024-02-17T22:20:00,"{""funnel_type"": ""activity""}"
399630,profile_start,2024-02-17T22:20:07,{}
399630,email_submit,2024-02-17T22:20:41,{}
399630,paywall_show,2024-02-17T22:22:42,{}
399630,payment_done,2024-02-17T22:24:05,{}
399738,funnel_start,2024-02-17T22:32:00,"{""funnel_type"": ""fasting""}"
399759,funnel_start,2024-02-17T22:33:52,"{""funnel_type"": ""fasting""}"
400260,funnel_start,2024-02-17T23:34:28,"{""funnel_type"": ""yoga""}"
400807,funnel_start,2024-02-18T00:50:40,"{""funnel_type"": ""fasting""}"
400807,profile_start,2024-02-18T00:50:48,{}
400807,email_submit,2024-02-18T00:51:25,{}
400807,paywall_show,2024-02-18T00:58:14,{}
401000,funnel_start,2024-02-18T01:21:55,"{""funnel_type"": ""fasting""}"
401000,profile_start,2024-02-18T01:21:59,{}
401000,email_submit,2024-02-18T01:22:37,{}
401000,paywall_show,2024-02-18T01:31:56,{}
401376,funnel_start,2024-02-18T02:28:34,"{""funnel_type"": ""fasting""}"
401397,funnel_start,2024-02-18T02:32:57,"{""funnel_type"": ""fasting""}"
401397,profile_start,2024-02-18T02:33:07,{}
401397,email_submit,2024-02-18T02:33:45,{}
401566,funnel_start,2024-02-18T03:04:00,"{""funnel_type"": ""fasting""}"
401906,funnel_start,2024-02-18T04:39:59,"{""funnel_type"": ""fasting""}"
401906,profile_start,2024-02-18T04:40:10,{}
401906,email_submit,2024-02-18T04:40:35,{}
402117,funnel_start,2024-02-18T05:44:00,"{""funnel_type"": ""fasting""}"
402117,profile_start,2024-02-18T05:44:19,{}
402117,email_submit,2024-02-18T05:44:35,{}
402117,paywall_show,2024-02-18T05:49:32,{}
402294,funnel_start,2024-02-18T06:23:37,"{""funnel_type"": ""activity""}"
402294,profile_start,2024-02-18T06:23:47,{}
402294,email_submit,2024-02-18T06:24:26,{}
402525,funnel_start,2024-02-18T07:16:49,"{""funnel_type"": ""yoga""}"
402525,profile_start,2024-02-18T07:17:03,{}
402525,paywall_show,2024-02-18T07:25:40,{}
403044,funnel_start,2024-02-18T08:56:31,"{""funnel_type"": ""fasting""}"
403044,profile_start,2024-02-18T08:56:43,{}
403044,email_submit,2024-02-18T08:57:18,{}
403175,funnel_start,2024-02-18T09:17:42,"{""funnel_type"": ""activity""}"
403175,profile_start,2024-02-18T09:18:01,{}
403175,email_submit,2024-02-18T09:18:49,{}
403175,paywall_show,2024-02-18T09:26:50,{}
403585,funnel_start,2024-02-18T10:30:39,"{""funnel_type"": ""activity""}"
403585,profile_start,2024-02-18T10:30:46,{}
403585,email_submit,2024-02-18T10:31:07,{}
403632,funnel_start,2024-02-18T10:39:55,"{""funnel_type"": ""activity""}"
403935,funnel_start,2024-02-18T11:30:53,"{""funnel_type"": ""activity""}"
403935,profile_start,2024-02-18T11:30:59,{}
403935,email_submit,2024-02-18T11:31:22,{}
403935,paywall_show,2024-02-18T11:34:35,{}
403986,funnel_start,2024-02-18T11:37:11,"{""funnel_type"": ""activity""}"
403986,profile_start,2024-02-18T11:37:14,{}
403986,experiment_exposure,2024-02-18T11:37:14,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
403986,email_submit,2024-02-18T11:37:44,{}
403986,paywall_show,2024-02-18T11:41:22,{}
403986,payment_done,2024-02-18T11:43:01,{}
404080,funnel_start,2024-02-18T11:56:49,"{""funnel_type"": ""activity""}"
404126,funnel_start,2024-02-18T12:04:11,"{""funnel_type"": ""activity""}"
404214,funnel_start,2024-02-18T12:20:02,"{""funnel_type"": ""fasting""}"
404214,profile_start,2024-02-18T12:20:10,{}
404214,email_submit,2024-02-18T12:20:57,{}
404214,paywall_show,2024-02-18T12:33:07,{}
404813,funnel_start,2024-02-18T14:07:24,"{""funnel_type"": ""fasting""}"
404813,experiment_exposure,2024-02-18T14:07:34,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
404813,profile_start,2024-02-18T14:07:34,{}
404813,email_submit,2024-02-18T14:08:15,{}
404813,paywall_show,2024-02-18T14:14:34,{}
404971,funnel_start,2024-02-18T14:34:36,"{""funnel_type"": ""fasting""}"
405080,funnel_start,2024-02-18T14:53:31,"{""funnel_type"": ""fasting""}"
405080,profile_start,2024-02-18T14:53:37,{}
405080,email_submit,2024-02-18T14:53:58,{}
405080,paywall_show,2024-02-18T15:00:00,{}
405415,funnel_start,2024-02-18T15:54:27,"{""funnel_type"": ""activity""}"
405415,profile_start,2024-02-18T15:54:34,{}
405415,email_submit,2024-02-18T15:54:50,{}
405415,paywall_show,2024-02-18T16:00:57,{}
405715,funnel_start,2024-02-18T16:46:00,"{""funnel_type"": ""fasting""}"
405715,profile_start,2024-02-18T16:46:04,{}
405715,email_submit,2024-02-18T16:46:15,{}
405715,paywall_show,2024-02-18T17:01:01,{}
405900,funnel_start,2024-02-18T17:16:45,"{""funnel_type"": ""fasting""}"
405956,funnel_start,2024-02-18T17:24:06,"{""funnel_type"": ""fasting""}"
405956,profile_start,2024-02-18T17:24:16,{}
405956,email_submit,2024-02-18T17:24:56,{}
406072,funnel_start,2024-02-18T17:42:12,"{""funnel_type"": ""fasting""}"
406072,profile_start,2024-02-18T17:42:17,{}
405956,paywall_show,2024-02-18T17:42:42,{}
406072,email_submit,2024-02-18T17:43:00,{}
406072,paywall_show,2024-02-18T17:50:53,{}
406289,funnel_start,2024-02-18T18:16:24,"{""funnel_type"": ""activity""}"
406289,profile_start,2024-02-18T18:16:28,{}
406289,email_submit,2024-02-18T18:17:01,{}
406302,funnel_start,2024-02-18T18:18:09,"{""funnel_type"": ""fasting""}"
406302,profile_start,2024-02-18T18:18:19,{}
406302,email_submit,2024-02-18T18:18:39,{}
406289,paywall_show,2024-02-18T18:25:55,{}
406379,funnel_start,2024-02-18T18:32:47,"{""funnel_type"": ""activity""}"
406379,profile_start,2024-02-18T18:32:53,{}
406379,email_submit,2024-02-18T18:33:08,{}
406302,paywall_show,2024-02-18T18:34:33,{}
406418,funnel_start,2024-02-18T18:39:54,"{""funnel_type"": ""fasting""}"
406418,profile_start,2024-02-18T18:40:08,{}
406379,paywall_show,2024-02-18T18:43:32,{}
406379,payment_done,2024-02-18T18:44:35,{}
406535,funnel_start,2024-02-18T18:58:09,"{""funnel_type"": ""activity""}"
406535,profile_start,2024-02-18T18:58:14,{}
406535,email_submit,2024-02-18T18:58:30,{}
406535,paywall_show,2024-02-18T19:05:25,{}
407059,funnel_start,2024-02-18T20:15:39,"{""funnel_type"": ""fasting""}"
407059,profile_start,2024-02-18T20:15:54,{}
407066,funnel_start,2024-02-18T20:16:33,"{""funnel_type"": ""fasting""}"
407066,profile_start,2024-02-18T20:16:54,{}
407066,email_submit,2024-02-18T20:17:05,{}
407066,paywall_show,2024-02-18T20:22:46,{}
407119,funnel_start,2024-02-18T20:24:28,"{""funnel_type"": ""fasting""}"
407119,profile_start,2024-02-18T20:24:33,{}
407119,email_submit,2024-02-18T20:24:45,{}
407207,funnel_start,2024-02-18T20:36:05,"{""funnel_type"": ""fasting""}"
407207,experiment_exposure,2024-02-18T20:36:17,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""test""}"
407207,profile_start,2024-02-18T20:36:17,{}
407207,email_submit,2024-02-18T20:36:40,{}
407119,paywall_show,2024-02-18T20:38:22,{}
407207,paywall_show,2024-02-18T20:42:05,{}
407490,funnel_start,2024-02-18T21:11:58,"{""funnel_type"": ""yoga""}"
407490,profile_start,2024-02-18T21:12:24,{}
407527,funnel_start,2024-02-18T21:17:31,"{""funnel_type"": ""fasting""}"
407490,paywall_show,2024-02-18T21:17:41,{}
407576,funnel_start,2024-02-18T21:23:17,"{""funnel_type"": ""activity""}"
407576,profile_start,2024-02-18T21:23:21,{}
407576,email_submit,2024-02-18T21:23:35,{}
407580,funnel_start,2024-02-18T21:24:00,"{""funnel_type"": ""fasting""}"
407580,profile_start,2024-02-18T21:24:10,{}
407593,funnel_start,2024-02-18T21:25:26,"{""funnel_type"": ""fasting""}"
407593,profile_start,2024-02-18T21:25:36,{}
407580,email_submit,2024-02-18T21:25:37,{}
407580,paywall_show,2024-02-18T21:31:13,{}
407891,funnel_start,2024-02-18T22:03:47,"{""funnel_type"": ""fasting""}"
407891,profile_start,2024-02-18T22:03:55,{}
407891,email_submit,2024-02-18T22:04:25,{}
407929,funnel_start,2024-02-18T22:07:58,"{""funnel_type"": ""fasting""}"
407985,funnel_start,2024-02-18T22:14:57,"{""funnel_type"": ""activity""}"
407985,profile_start,2024-02-18T22:15:08,{}
407985,email_submit,2024-02-18T22:15:26,{}
407891,paywall_show,2024-02-18T22:16:01,{}
407985,paywall_show,2024-02-18T22:19:22,{}
408035,funnel_start,2024-02-18T22:19:48,"{""funnel_type"": ""fasting""}"
408035,profile_start,2024-02-18T22:20:02,{}
408035,email_submit,2024-02-18T22:20:16,{}
407985,payment_done,2024-02-18T22:21:43,{}
408080,funnel_start,2024-02-18T22:24:41,"{""funnel_type"": ""fasting""}"
408080,profile_start,2024-02-18T22:25:01,{}
408080,email_submit,2024-02-18T22:25:29,{}
408035,paywall_show,2024-02-18T22:32:42,{}
408080,paywall_show,2024-02-18T22:35:35,{}
408225,funnel_start,2024-02-18T22:40:14,"{""funnel_type"": ""yoga""}"
408296,funnel_start,2024-02-18T22:48:06,"{""funnel_type"": ""yoga""}"
408865,funnel_start,2024-02-18T23:57:08,"{""funnel_type"": ""fasting""}"
408865,profile_start,2024-02-18T23:57:20,{}
408865,email_submit,2024-02-18T23:57:38,{}
408865,paywall_show,2024-02-19T00:04:41,{}
409042,funnel_start,2024-02-19T00:20:35,"{""funnel_type"": ""fasting""}"
409042,profile_start,2024-02-19T00:20:40,{}
409042,experiment_exposure,2024-02-19T00:20:40,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""test""}"
409042,email_submit,2024-02-19T00:21:08,{}
409042,paywall_show,2024-02-19T00:39:52,{}
409239,funnel_start,2024-02-19T00:48:26,"{""funnel_type"": ""fasting""}"
409239,profile_start,2024-02-19T00:48:45,{}
409568,funnel_start,2024-02-19T01:44:02,"{""funnel_type"": ""fasting""}"
409568,profile_start,2024-02-19T01:44:16,{}
409568,email_submit,2024-02-19T01:45:04,{}
409568,paywall_show,2024-02-19T01:47:25,{}
409765,funnel_start,2024-02-19T02:19:31,"{""funnel_type"": ""fasting""}"
409765,profile_start,2024-02-19T02:19:51,{}
409765,email_submit,2024-02-19T02:20:09,{}
410238,funnel_start,2024-02-19T04:09:22,"{""funnel_type"": ""fasting""}"
410957,funnel_start,2024-02-19T07:33:29,"{""funnel_type"": ""fasting""}"
411528,funnel_start,2024-02-19T09:21:16,"{""funnel_type"": ""activity""}"
411528,profile_start,2024-02-19T09:21:23,{}
411528,email_submit,2024-02-19T09:22:23,{}
411528,paywall_show,2024-02-19T09:35:13,{}
411711,funnel_start,2024-02-19T09:53:21,"{""funnel_type"": ""yoga""}"
411711,profile_start,2024-02-19T09:53:41,{}
411755,funnel_start,2024-02-19T10:04:24,"{""funnel_type"": ""activity""}"
411755,profile_start,2024-02-19T10:04:29,{}
411755,email_submit,2024-02-19T10:04:46,{}
411755,paywall_show,2024-02-19T10:08:45,{}
411819,funnel_start,2024-02-19T10:15:48,"{""funnel_type"": ""fasting""}"
411819,profile_start,2024-02-19T10:15:59,{}
411819,email_submit,2024-02-19T10:16:15,{}
411711,paywall_show,2024-02-19T10:21:35,{}
411819,paywall_show,2024-02-19T10:23:03,{}
411886,funnel_start,2024-02-19T10:27:18,"{""funnel_type"": ""activity""}"
411886,profile_start,2024-02-19T10:27:23,{}
411886,experiment_exposure,2024-02-19T10:27:23,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
411886,email_submit,2024-02-19T10:27:45,{}
411886,paywall_show,2024-02-19T10:33:35,{}
411886,payment_done,2024-02-19T10:34:59,{}
412166,funnel_start,2024-02-19T11:13:31,"{""funnel_type"": ""activity""}"
412166,profile_start,2024-02-19T11:13:39,{}
412166,email_submit,2024-02-19T11:14:12,{}
412166,paywall_show,2024-02-19T11:19:40,{}
412241,funnel_start,2024-02-19T11:26:34,"{""funnel_type"": ""fasting""}"
412241,experiment_exposure,2024-02-19T11:26:40,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""test""}"
412241,profile_start,2024-02-19T11:26:40,{}
412241,email_submit,2024-02-19T11:27:05,{}
412241,paywall_show,2024-02-19T11:36:28,{}
412385,funnel_start,2024-02-19T11:47:44,"{""funnel_type"": ""fasting""}"
412385,profile_start,2024-02-19T11:47:54,{}
412385,email_submit,2024-02-19T11:48:15,{}
412385,paywall_show,2024-02-19T11:59:01,{}
412807,funnel_start,2024-02-19T12:59:49,"{""funnel_type"": ""activity""}"
412807,profile_start,2024-02-19T12:59:58,{}
412807,email_submit,2024-02-19T13:00:20,{}
412807,paywall_show,2024-02-19T13:07:16,{}
412873,funnel_start,2024-02-19T13:13:40,"{""funnel_type"": ""fasting""}"
412873,profile_start,2024-02-19T13:13:46,{}
412873,email_submit,2024-02-19T13:14:42,{}
412873,paywall_show,2024-02-19T13:26:24,{}
413211,funnel_start,2024-02-19T14:12:00,"{""funnel_type"": ""fasting""}"
413234,funnel_start,2024-02-19T14:15:25,"{""funnel_type"": ""activity""}"
413234,profile_start,2024-02-19T14:15:32,{}
413234,email_submit,2024-02-19T14:15:59,{}
413234,paywall_show,2024-02-19T14:17:57,{}
413234,payment_done,2024-02-19T14:19:24,{}
413323,funnel_start,2024-02-19T14:32:01,"{""funnel_type"": ""fasting""}"
413323,profile_start,2024-02-19T14:32:08,{}
413323,email_submit,2024-02-19T14:32:23,{}
413323,paywall_show,2024-02-19T14:44:09,{}
413445,funnel_start,2024-02-19T14:52:19,"{""funnel_type"": ""activity""}"
413445,profile_start,2024-02-19T14:52:24,{}
413445,email_submit,2024-02-19T14:53:04,{}
413445,paywall_show,2024-02-19T14:57:21,{}
413486,funnel_start,2024-02-19T14:59:08,"{""funnel_type"": ""fasting""}"
413486,profile_start,2024-02-19T14:59:24,{}
413486,experiment_exposure,2024-02-19T14:59:24,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""test""}"
413486,email_submit,2024-02-19T14:59:53,{}
413486,paywall_show,2024-02-19T15:08:30,{}
413554,funnel_start,2024-02-19T15:09:35,"{""funnel_type"": ""fasting""}"
413486,payment_done,2024-02-19T15:10:18,{}
413768,funnel_start,2024-02-19T15:47:42,"{""funnel_type"": ""fasting""}"
413927,funnel_start,2024-02-19T16:17:45,"{""funnel_type"": ""activity""}"
413927,profile_start,2024-02-19T16:17:53,{}
413927,email_submit,2024-02-19T16:18:20,{}
413927,paywall_show,2024-02-19T16:27:14,{}
414038,funnel_start,2024-02-19T16:37:39,"{""funnel_type"": ""fasting""}"
414549,funnel_start,2024-02-19T18:00:07,"{""funnel_type"": ""fasting""}"
414821,funnel_start,2024-02-19T18:41:17,"{""funnel_type"": ""fasting""}"
414821,profile_start,2024-02-19T18:41:24,{}
414821,email_submit,2024-02-19T18:42:08,{}
415116,funnel_start,2024-02-19T19:20:16,"{""funnel_type"": ""fasting""}"
415116,profile_start,2024-02-19T19:20:22,{}
415116,email_submit,2024-02-19T19:20:37,{}
415116,paywall_show,2024-02-19T19:23:15,{}
415272,funnel_start,2024-02-19T19:45:44,"{""funnel_type"": ""yoga""}"
415272,profile_start,2024-02-19T19:45:57,{}
415272,experiment_exposure,2024-02-19T19:45:57,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""test""}"
415272,paywall_show,2024-02-19T19:53:30,{}
415729,funnel_start,2024-02-19T20:50:30,"{""funnel_type"": ""fasting""}"
415729,profile_start,2024-02-19T20:50:51,{}
415729,email_submit,2024-02-19T20:51:00,{}
415729,paywall_show,2024-02-19T20:59:55,{}
416099,funnel_start,2024-02-19T21:37:12,"{""funnel_type"": ""fasting""}"
416120,funnel_start,2024-02-19T21:39:46,"{""funnel_type"": ""yoga""}"
416120,profile_start,2024-02-19T21:40:02,{}
416225,funnel_start,2024-02-19T21:53:36,"{""funnel_type"": ""fasting""}"
416362,funnel_start,2024-02-19T22:09:18,"{""funnel_type"": ""fasting""}"
416507,funnel_start,2024-02-19T22:28:58,"{""funnel_type"": ""fasting""}"
416730,funnel_start,2024-02-19T22:55:50,"{""funnel_type"": ""fasting""}"
416730,profile_start,2024-02-19T22:56:00,{}
416730,email_submit,2024-02-19T22:56:24,{}
416777,funnel_start,2024-02-19T23:01:28,"{""funnel_type"": ""fasting""}"
416777,profile_start,2024-02-19T23:01:36,{}
416777,email_submit,2024-02-19T23:01:58,{}
417493,funnel_start,2024-02-20T00:38:34,"{""funnel_type"": ""fasting""}"
417493,profile_start,2024-02-20T00:38:41,{}
417493,email_submit,2024-02-20T00:39:00,{}
417684,funnel_start,2024-02-20T01:07:18,"{""funnel_type"": ""fasting""}"
417684,profile_start,2024-02-20T01:07:29,{}
417693,funnel_start,2024-02-20T01:09:06,"{""funnel_type"": ""activity""}"
417693,profile_start,2024-02-20T01:09:22,{}
417693,email_submit,2024-02-20T01:09:40,{}
417693,paywall_show,2024-02-20T01:13:50,{}
417786,funnel_start,2024-02-20T01:24:42,"{""funnel_type"": ""fasting""}"
417953,funnel_start,2024-02-20T01:54:38,"{""funnel_type"": ""activity""}"
417953,profile_start,2024-02-20T01:54:53,{}
417953,email_submit,2024-02-20T01:55:17,{}
417953,paywall_show,2024-02-20T02:04:52,{}
418259,funnel_start,2024-02-20T02:54:23,"{""funnel_type"": ""fasting""}"
418259,profile_start,2024-02-20T02:54:34,{}
418259,email_submit,2024-02-20T02:55:07,{}
418292,funnel_start,2024-02-20T03:02:25,"{""funnel_type"": ""fasting""}"
418292,profile_start,2024-02-20T03:02:39,{}
418292,email_submit,2024-02-20T03:03:01,{}
418292,paywall_show,2024-02-20T03:10:05,{}
418259,paywall_show,2024-02-20T03:13:28,{}
418655,funnel_start,2024-02-20T04:36:28,"{""funnel_type"": ""fasting""}"
418655,profile_start,2024-02-20T04:36:39,{}
418655,email_submit,2024-02-20T04:37:25,{}
418655,paywall_show,2024-02-20T04:45:39,{}
418694,funnel_start,2024-02-20T04:51:12,"{""funnel_type"": ""activity""}"
419180,funnel_start,2024-02-20T07:02:43,"{""funnel_type"": ""activity""}"
419180,profile_start,2024-02-20T07:02:52,{}
419180,experiment_exposure,2024-02-20T07:02:52,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
419220,funnel_start,2024-02-20T07:10:49,"{""funnel_type"": ""activity""}"
419220,profile_start,2024-02-20T07:10:53,{}
419220,email_submit,2024-02-20T07:11:08,{}
419931,funnel_start,2024-02-20T09:30:01,"{""funnel_type"": ""fasting""}"
419931,profile_start,2024-02-20T09:30:15,{}
419931,email_submit,2024-02-20T09:30:27,{}
419931,paywall_show,2024-02-20T09:37:34,{}
420486,funnel_start,2024-02-20T11:08:17,"{""funnel_type"": ""activity""}"
420587,funnel_start,2024-02-20T11:22:29,"{""funnel_type"": ""activity""}"
420627,funnel_start,2024-02-20T11:28:41,"{""funnel_type"": ""activity""}"
420798,funnel_start,2024-02-20T12:00:38,"{""funnel_type"": ""fasting""}"
421033,funnel_start,2024-02-20T12:42:36,"{""funnel_type"": ""fasting""}"
421033,profile_start,2024-02-20T12:42:45,{}
421033,email_submit,2024-02-20T12:43:05,{}
421261,funnel_start,2024-02-20T13:22:32,"{""funnel_type"": ""fasting""}"
421261,profile_start,2024-02-20T13:22:38,{}
421261,email_submit,2024-02-20T13:23:03,{}
421621,funnel_start,2024-02-20T14:28:12,"{""funnel_type"": ""fasting""}"
421621,profile_start,2024-02-20T14:28:21,{}
421623,funnel_start,2024-02-20T14:28:36,"{""funnel_type"": ""activity""}"
421767,funnel_start,2024-02-20T14:51:11,"{""funnel_type"": ""fasting""}"
421767,profile_start,2024-02-20T14:51:19,{}
421767,email_submit,2024-02-20T14:51:37,{}
421767,paywall_show,2024-02-20T14:56:42,{}
422040,funnel_start,2024-02-20T15:42:48,"{""funnel_type"": ""fasting""}"
422040,profile_start,2024-02-20T15:42:57,{}
422040,email_submit,2024-02-20T15:43:27,{}
422040,paywall_show,2024-02-20T15:51:47,{}
422125,funnel_start,2024-02-20T15:54:30,"{""funnel_type"": ""fasting""}"
422125,profile_start,2024-02-20T15:54:36,{}
422125,email_submit,2024-02-20T15:54:49,{}
422142,funnel_start,2024-02-20T15:56:53,"{""funnel_type"": ""fasting""}"
422142,profile_start,2024-02-20T15:57:07,{}
422125,paywall_show,2024-02-20T15:58:17,{}
422360,funnel_start,2024-02-20T16:34:56,"{""funnel_type"": ""fasting""}"
422425,funnel_start,2024-02-20T16:45:35,"{""funnel_type"": ""activity""}"
422425,profile_start,2024-02-20T16:45:39,{}
422425,email_submit,2024-02-20T16:45:52,{}
422425,paywall_show,2024-02-20T16:53:35,{}
422758,funnel_start,2024-02-20T17:41:06,"{""funnel_type"": ""yoga""}"
423048,funnel_start,2024-02-20T18:28:15,"{""funnel_type"": ""fasting""}"
423048,profile_start,2024-02-20T18:28:33,{}
423048,email_submit,2024-02-20T18:28:54,{}
423130,funnel_start,2024-02-20T18:39:29,"{""funnel_type"": ""fasting""}"
423048,paywall_show,2024-02-20T18:39:33,{}
423130,profile_start,2024-02-20T18:39:42,{}
423130,email_submit,2024-02-20T18:40:09,{}
423048,payment_done,2024-02-20T18:42:21,{}
423186,funnel_start,2024-02-20T18:47:32,"{""funnel_type"": ""activity""}"
423186,profile_start,2024-02-20T18:47:38,{}
423130,paywall_show,2024-02-20T18:48:03,{}
423186,email_submit,2024-02-20T18:48:24,{}
423186,paywall_show,2024-02-20T18:56:11,{}
423294,funnel_start,2024-02-20T19:04:03,"{""funnel_type"": ""fasting""}"
423294,profile_start,2024-02-20T19:04:22,{}
423294,email_submit,2024-02-20T19:04:36,{}
423294,paywall_show,2024-02-20T19:08:25,{}
423383,funnel_start,2024-02-20T19:17:18,"{""funnel_type"": ""fasting""}"
423383,profile_start,2024-02-20T19:17:29,{}
423770,funnel_start,2024-02-20T20:14:29,"{""funnel_type"": ""yoga""}"
423770,profile_start,2024-02-20T20:14:41,{}
423770,paywall_show,2024-02-20T20:27:01,{}
423876,funnel_start,2024-02-20T20:30:43,"{""funnel_type"": ""fasting""}"
423876,profile_start,2024-02-20T20:30:50,{}
423876,email_submit,2024-02-20T20:31:47,{}
423876,paywall_show,2024-02-20T20:37:19,{}
424068,funnel_start,2024-02-20T20:59:47,"{""funnel_type"": ""activity""}"
424068,profile_start,2024-02-20T20:59:57,{}
424068,email_submit,2024-02-20T21:00:20,{}
424068,paywall_show,2024-02-20T21:07:32,{}
424470,funnel_start,2024-02-20T21:50:05,"{""funnel_type"": ""fasting""}"
424470,profile_start,2024-02-20T21:50:15,{}
424470,email_submit,2024-02-20T21:50:37,{}
424470,paywall_show,2024-02-20T22:00:56,{}
424825,funnel_start,2024-02-20T22:31:00,"{""funnel_type"": ""fasting""}"
424825,profile_start,2024-02-20T22:31:08,{}
424825,email_submit,2024-02-20T22:31:26,{}
424878,funnel_start,2024-02-20T22:36:58,"{""funnel_type"": ""fasting""}"
424825,paywall_show,2024-02-20T22:39:36,{}
425062,funnel_start,2024-02-20T22:58:06,"{""funnel_type"": ""fasting""}"
425062,profile_start,2024-02-20T22:58:20,{}
425062,email_submit,2024-02-20T22:58:41,{}
425062,paywall_show,2024-02-20T23:06:34,{}
425190,funnel_start,2024-02-20T23:14:41,"{""funnel_type"": ""activity""}"
425190,profile_start,2024-02-20T23:14:54,{}
425190,email_submit,2024-02-20T23:15:10,{}
425534,funnel_start,2024-02-20T23:53:40,"{""funnel_type"": ""fasting""}"
425534,profile_start,2024-02-20T23:53:49,{}
425534,email_submit,2024-02-20T23:54:21,{}
425534,paywall_show,2024-02-21T00:03:50,{}
425534,payment_done,2024-02-21T00:06:06,{}
425682,funnel_start,2024-02-21T00:11:13,"{""funnel_type"": ""fasting""}"
425682,profile_start,2024-02-21T00:11:23,{}
425682,email_submit,2024-02-21T00:11:32,{}
425682,paywall_show,2024-02-21T00:15:43,{}
426237,funnel_start,2024-02-21T01:35:07,"{""funnel_type"": ""activity""}"
426237,profile_start,2024-02-21T01:35:13,{}
426237,email_submit,2024-02-21T01:35:42,{}
426254,funnel_start,2024-02-21T01:38:02,"{""funnel_type"": ""activity""}"
426254,profile_start,2024-02-21T01:38:15,{}
426237,paywall_show,2024-02-21T01:41:44,{}
426385,funnel_start,2024-02-21T02:00:06,"{""funnel_type"": ""fasting""}"
426385,experiment_exposure,2024-02-21T02:00:17,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
426385,profile_start,2024-02-21T02:00:17,{}
426385,email_submit,2024-02-21T02:00:53,{}
426385,paywall_show,2024-02-21T02:04:23,{}
426469,funnel_start,2024-02-21T02:17:32,"{""funnel_type"": ""activity""}"
426469,profile_start,2024-02-21T02:17:36,{}
426469,experiment_exposure,2024-02-21T02:17:36,"{""experiment_name"": ""exp_7"", ""experiment_group"": ""control""}"
426547,funnel_start,2024-02-21T02:34:07,"{""funnel_type"": ""yoga""}"
426547,profile_start,2024-02-21T02:34:19,{}
426547,paywall_show,2024-02-21T02:37:57,{}
426623,funnel_start,2024-02-21T02:48:57,"{""funnel_type"": ""fasting""}"
426652,funnel_start,2024-02-21T02:55:59,"{""funnel_type"": ""fasting""}"
426652,profile_start,2024-02-21T02:56:14,{}
426652,email_submit,2024-02-21T02:56:52,{}
426652,paywall_show,2024-02-21T03:07:33,{}
426652,payment_done,2024-02-21T03:09:17,{}
426794,funnel_start,2024-02-21T03:24:09,"{""funnel_type"": ""activity""}"
426794,profile_start,2024-02-21T03:24:17,{}
426794,email_submit,2024-02-21T03:24:52,{}
427016,funnel_start,2024-02-21T04:22:19,"{""funnel_type"": ""fasting""}"
427016,profile_start,2024-02-21T04:22:25,{}
427016,email_submit,2024-02-21T04:22:41,{}
427016,paywall_show,2024-02-21T04:31:02,{}
427134,funnel_start,2024-02-21T04:55:34,"{""funnel_type"": ""activity""}"
427134,profile_start,2024-02-21T04:55:45,{}
427134,email_submit,2024-02-21T04:56:18,{}
427260,funnel_start,2024-02-21T05:33:18,"{""funnel_type"": ""activity""}"
427260,profile_start,2024-02-21T05:33:28,{}
427260,email_submit,2024-02-21T05:33:44,{}
427260,paywall_show,2024-02-21T05:40:25,{}
427873,funnel_start,2024-02-21T08:02:58,"{""funnel_type"": ""activity""}"
427979,funnel_start,2024-02-21T08:22:48,"{""funnel_type"": ""activity""}"
428199,funnel_start,2024-02-21T09:07:46,"{""funnel_type"": ""fasting""}"
428199,profile_start,2024-02-21T09:08:01,{}
428199,email_submit,2024-02-21T09:08:30,{}
428199,paywall_show,2024-02-21T09:14:10,{}
428417,funnel_start,2024-02-21T09:49:09,"{""funnel_type"": ""activity""}"
